date,Date,month,year,state,positive,negative,positiveIncrease,death,deathConfirmed,deathProbable,probableCases,recovered,fips,hospitalizedCurrently,hospitalizedDischarged,inIcuCurrently,onVentilatorCurrently
20210302,02-03-2021,Mar,2021,AZ,818670,3007671,849,16060,14158,1902,55254,,4,1202,117473,385,203
20210302,02-03-2021,Mar,2021,CA,3481611,,2533,52497,,,,,6,5302,,1452,
20210302,02-03-2021,Mar,2021,CO,430615,2178555,776,5959,5223,736,23780,,8,395,22751,,
20210302,02-03-2021,Mar,2021,CT,283128,,502,7658,6287,1371,19252,,9,413,,,
20210302,02-03-2021,Mar,2021,DC,40767,,83,1019,,,,29111,11,177,,47,29
20210302,02-03-2021,Mar,2021,DE,87193,539891,113,1426,1290,136,4622,,10,151,,18,
20210302,02-03-2021,Mar,2021,FL,1882865,9225981,7047,31696,,,353125,,12,3674,,,
20210302,02-03-2021,Mar,2021,GA,1011807,,3147,17480,15209,2271,190325,,13,2348,,,
20210302,02-03-2021,Mar,2021,GU,7742,111547,5,131,,,209,7580,66,4,,2,1
20210302,02-03-2021,Mar,2021,HI,28390,,35,439,439,,767,,15,31,,6,3
20210302,02-03-2021,Mar,2021,IA,280509,1036107,230,5498,,,,316185,19,209,,39,11
20210302,02-03-2021,Mar,2021,ID,171462,501356,322,1867,1641,226,32406,94707,16,121,,32,
20210302,02-03-2021,Mar,2021,IL,1189416,,1577,22803,20583,2220,,,17,1231,,281,148
20210302,02-03-2021,Mar,2021,IN,662750,2460279,537,12623,12192,431,,,18,765,432665,123,64
20210302,02-03-2021,Mar,2021,KS,294302,964803,0,4743,,,,,20,165,6387,43,16
20210302,02-03-2021,Mar,2021,KY,406201,,1075,4671,4241,430,94712,47787,21,684,,178,82
20210302,02-03-2021,Mar,2021,LA,431271,5177425,767,9647,8957,690,60474,408463,22,629,,,89
20210302,02-03-2021,Mar,2021,MA,582844,4362966,301,16182,15859,323,31177,494740,25,775,,187,116
20210302,02-03-2021,Mar,2021,MD,383170,3006690,468,7905,7723,182,,9677,24,896,,232,
20210302,02-03-2021,Mar,2021,ME,44944,,182,703,680,23,9633,12811,23,69,,25,8
20210302,02-03-2021,Mar,2021,MI,649057,,1642,16544,15558,986,58840,541258,26,959,,228,99
20210302,02-03-2021,Mar,2021,MN,485655,3017033,425,6490,6219,271,23797,472470,27,243,,57,
20210302,02-03-2021,Mar,2021,MO,478682,1862141,266,7932,,,,,29,1025,,213,141
20210302,02-03-2021,Mar,2021,MP,143,17429,0,2,2,,,29,69,,,,
20210302,02-03-2021,Mar,2021,MS,295295,1459374,301,6724,4698,2026,112131,278162,28,457,,109,69
20210302,02-03-2021,Mar,2021,MT,100158,,155,1372,,,4777,97199,30,83,,20,7
20210302,02-03-2021,Mar,2021,NC,863409,,1239,11288,9987,1301,110129,,37,1353,819839,334,
20210302,02-03-2021,Mar,2021,ND,99957,305430,105,1477,,,5273,97934,38,24,,3,
20210302,02-03-2021,Mar,2021,NE,201346,765676,400,2084,,,,155712,31,154,,,
20210302,02-03-2021,Mar,2021,NH,75803,576072,215,1170,,,22510,72359,33,88,,,
20210302,02-03-2021,Mar,2021,NJ,795785,9983526,3289,23321,20990,2331,88686,,34,1915,75917,395,228
20210302,02-03-2021,Mar,2021,NM,185542,,245,3740,,,,148641,35,199,,,
20210302,02-03-2021,Mar,2021,NV,294289,1120242,309,4967,,,,,32,459,,108,53
20210302,02-03-2021,Mar,2021,NY,1642480,,5800,38660,,,,,36,5369,147149,1076,747
20210302,02-03-2021,Mar,2021,OH,970583,,1736,17189,14752,2594,139254,914893,39,1131,,295,207
20210302,02-03-2021,Mar,2021,OK,424999,3100280,111,4534,,,,407934,40,447,,134,
20210302,02-03-2021,Mar,2021,OR,155787,,190,2212,,,,,41,158,,33,13
20210302,02-03-2021,Mar,2021,PA,935834,3898167,2564,24100,,,130982,851608,42,1670,,354,190
20210302,02-03-2021,Mar,2021,PR,100735,305972,151,2040,1736,304,7901,91134,72,162,,23,24
20210302,02-03-2021,Mar,2021,RI,126849,670284,261,2525,,,,,44,157,7801,25,17
20210302,02-03-2021,Mar,2021,SC,518823,4549598,847,8576,7606,970,73300,230793,45,706,,190,86
20210302,02-03-2021,Mar,2021,SD,112652,310811,182,1888,,,12638,108789,46,92,,13,10
20210302,02-03-2021,Mar,2021,TN,776337,,644,11436,9195,2241,126253,751776,47,991,,256,133
20210302,02-03-2021,Mar,2021,TX,2655592,,7747,43266,,,357714,2441822,48,5644,,1728,
20210302,02-03-2021,Mar,2021,UT,371979,1541145,487,1949,,,,353737,49,237,,92,
20210302,02-03-2021,Mar,2021,VA,578559,,1385,8943,7674,1269,122981,,51,1345,47150,305,200
20210302,02-03-2021,Mar,2021,VI,2646,45225,0,25,,,,2511,78,,,,
20210302,02-03-2021,Mar,2021,VT,15372,317005,88,206,,,440,12759,50,24,,7,
20210302,02-03-2021,Mar,2021,WA,340708,,935,4969,,,18827,,53,473,,125,61
20210302,02-03-2021,Mar,2021,WI,618307,2631712,607,7050,6440,610,53715,550730,55,275,,71,
20210302,02-03-2021,Mar,2021,WV,132184,,136,2301,1955,346,26591,123191,54,210,,61,28
20210302,02-03-2021,Mar,2021,WY,54527,181403,56,682,,,8337,53339,56,24,,,
20210301,01-03-2021,Mar,2021,AK,56339,,350,300,,,,,2,25,,,5
20210301,01-03-2021,Mar,2021,AL,493769,1905141,517,9931,7789,2142,106836,285130,1,651,,,
20210301,01-03-2021,Mar,2021,AR,322509,2444369,94,5250,4257,993,68381,313002,5,441,,173,84
20210301,01-03-2021,Mar,2021,AS,0,2140,0,0,,,,,60,,,,
20210301,01-03-2021,Mar,2021,AZ,817821,3002212,1039,15979,14100,1879,55169,,4,1241,117157,382,196
20210301,01-03-2021,Mar,2021,CA,3479078,,3516,52194,,,,,6,5409,,1518,
20210301,01-03-2021,Mar,2021,CO,429839,2175502,1536,5952,5218,734,23620,,8,427,22700,,
20210301,01-03-2021,Mar,2021,CT,282626,,2680,7651,6280,1371,19178,,9,417,,,
20210301,01-03-2021,Mar,2021,DC,40684,,86,1019,,,,29019,11,168,,46,25
20210301,01-03-2021,Mar,2021,DE,87080,539551,281,1422,1286,136,4604,,10,151,,23,
20210301,01-03-2021,Mar,2021,FL,1875818,9192789,1664,31556,,,350823,,12,3686,,,
20210301,01-03-2021,Mar,2021,GA,1008660,,2139,17376,15148,2228,188930,,13,2348,,,
20210301,01-03-2021,Mar,2021,GU,7737,109867,1,131,,,209,7564,66,3,,2,1
20210301,01-03-2021,Mar,2021,HI,28355,,29,439,439,,767,,15,31,,3,3
20210301,01-03-2021,Mar,2021,IA,280279,1035119,240,5472,,,,315443,19,197,,48,15
20210301,01-03-2021,Mar,2021,ID,171140,500096,0,1860,1634,226,32317,94230,16,162,,35,
20210301,01-03-2021,Mar,2021,IL,1187839,,1143,22759,20536,2223,,,17,1288,,308,148
20210301,01-03-2021,Mar,2021,IN,662213,2457982,540,12595,12162,433,,,18,763,432197,124,66
20210301,01-03-2021,Mar,2021,KS,294302,964803,639,4743,,,,,20,165,6387,43,16
20210301,01-03-2021,Mar,2021,KY,405126,,504,4652,4224,428,94241,47592,21,719,,180,82
20210301,01-03-2021,Mar,2021,LA,430504,5155000,404,9628,8941,687,60257,408463,22,629,,,91
20210301,01-03-2021,Mar,2021,MA,582543,4355357,1395,16144,15822,322,30993,494740,25,788,,184,119
20210301,01-03-2021,Mar,2021,MD,382702,3003717,603,7879,7697,182,,9669,24,904,,235,
20210301,01-03-2021,Mar,2021,ME,44762,,128,703,680,23,9532,12805,23,62,,20,8
20210301,01-03-2021,Mar,2021,MI,647415,,1865,16519,15534,985,58265,541258,26,893,,226,103
20210301,01-03-2021,Mar,2021,MN,485230,3015197,636,6486,6215,271,23703,471647,27,230,,47,
20210301,01-03-2021,Mar,2021,MO,478416,1859688,192,7919,,,,,29,1066,,212,125
20210301,01-03-2021,Mar,2021,MP,143,17429,0,2,2,,,29,69,,,,
20210301,01-03-2021,Mar,2021,MS,294994,1459374,199,6681,4672,2009,112020,273437,28,455,,111,65
20210301,01-03-2021,Mar,2021,MT,100003,,49,1357,,,4531,97037,30,68,,13,6
20210301,01-03-2021,Mar,2021,NC,862170,,3622,11254,9959,1295,109764,,37,1319,819839,333,
20210301,01-03-2021,Mar,2021,ND,99852,305019,43,1475,,,5229,97836,38,25,,3,
20210301,01-03-2021,Mar,2021,NE,200946,764460,98,2082,,,,155333,31,158,,,
20210301,01-03-2021,Mar,2021,NH,75588,575922,164,1170,,,22384,72055,33,90,,,
20210301,01-03-2021,Mar,2021,NJ,792496,9868082,3140,23273,20942,2331,88134,,34,1865,75764,387,226
20210301,01-03-2021,Mar,2021,NM,185297,,165,3729,,,,147446,35,186,,,
20210301,01-03-2021,Mar,2021,NV,293980,1119425,226,4957,,,,,32,464,,105,56
20210301,01-03-2021,Mar,2021,NY,1636680,,6235,38577,,,,,36,5307,146811,1065,741
20210301,01-03-2021,Mar,2021,OH,968847,,1425,17346,14752,2594,138592,911474,39,1181,,295,224
20210301,01-03-2021,Mar,2021,OK,424888,3084829,380,4478,,,,407665,40,484,,150,
20210301,01-03-2021,Mar,2021,OR,155597,,282,2208,,,,,41,177,,35,16
20210301,01-03-2021,Mar,2021,PA,933270,3889842,1628,24026,,,130261,849275,42,1715,,366,203
20210301,01-03-2021,Mar,2021,PR,100584,305972,287,2037,1733,304,7876,90891,72,155,,23,23
20210301,01-03-2021,Mar,2021,RI,126588,669132,152,2517,,,,,44,162,7780,28,18
20210301,01-03-2021,Mar,2021,SC,517976,4535334,1153,8562,7592,970,72985,230793,45,725,,194,88
20210301,01-03-2021,Mar,2021,SD,112470,310347,43,1888,,,12597,108664,46,92,,15,7
20210301,01-03-2021,Mar,2021,TN,775693,,689,11421,9181,2240,126029,750755,47,1009,,257,127
20210301,01-03-2021,Mar,2021,TX,2647845,,3821,42995,,,355748,2429453,48,5611,,1747,
20210301,01-03-2021,Mar,2021,UT,371492,1538003,257,1940,,,,352814,49,238,,89,
20210301,01-03-2021,Mar,2021,VA,577174,,1124,8783,7530,1253,122439,,51,1321,47002,295,196
20210301,01-03-2021,Mar,2021,VI,2646,45225,0,25,,,,2511,78,,,,
20210301,01-03-2021,Mar,2021,VT,15284,316758,86,205,,,437,12626,50,29,,8,
20210301,01-03-2021,Mar,2021,WA,339773,,0,4956,,,18694,,53,498,,135,58
20210301,01-03-2021,Mar,2021,WI,617700,2629622,333,7014,6412,602,53432,550280,55,287,,73,
20210301,01-03-2021,Mar,2021,WV,132048,,193,2300,1955,345,26584,122751,54,225,,59,30
20210301,01-03-2021,Mar,2021,WY,54471,181196,77,671,,,8324,53248,56,28,,,
20210228,28-02-2021,Feb,2021,AK,55989,,0,290,,,,,2,43,,,5
20210228,28-02-2021,Feb,2021,AL,493252,1903691,569,9929,7787,2142,106727,285130,1,657,,,
20210228,28-02-2021,Feb,2021,AR,322415,2441857,3220,5243,4251,992,68385,312758,5,455,,183,85
20210228,28-02-2021,Feb,2021,AS,0,2140,0,0,,,,,60,,,,
20210228,28-02-2021,Feb,2021,AZ,816782,2996831,1075,15980,14099,1881,55114,,4,1251,116866,402,210
20210228,28-02-2021,Feb,2021,CA,3475562,,4685,51979,,,,,6,5674,,1585,
20210228,28-02-2021,Feb,2021,CO,428303,2172628,841,5951,5217,734,23576,,8,404,22652,,
20210228,28-02-2021,Feb,2021,CT,279946,,0,7622,6254,1368,18894,,9,451,,,
20210228,28-02-2021,Feb,2021,DC,40598,,120,1017,,,,28881,11,163,,45,26
20210228,28-02-2021,Feb,2021,DE,86799,538644,282,1422,1286,136,4581,,10,142,,22,
20210228,28-02-2021,Feb,2021,FL,1874154,9185534,5385,31406,,,350795,,12,3679,,,
20210228,28-02-2021,Feb,2021,GA,1006521,,2334,17295,15068,2227,188005,,13,2341,,,
20210228,28-02-2021,Feb,2021,GU,7736,109867,1,131,,,209,7564,66,4,,1,1
20210228,28-02-2021,Feb,2021,HI,28326,,56,439,439,,767,,15,30,,3,3
20210228,28-02-2021,Feb,2021,IA,280039,1033790,295,5471,,,,315134,19,196,,50,19
20210228,28-02-2021,Feb,2021,ID,171140,500096,233,1860,1634,226,32317,94230,16,162,,35,
20210228,28-02-2021,Feb,2021,IL,1186696,,1249,22735,20516,2219,,,17,1265,,303,150
20210228,28-02-2021,Feb,2021,IN,661673,2455528,731,12573,12142,431,,,18,778,431636,116,67
20210228,28-02-2021,Feb,2021,KS,293663,960800,0,4735,,,,,20,258,6343,63,29
20210228,28-02-2021,Feb,2021,KY,404622,,675,4637,4209,428,94141,47544,21,732,,187,118
20210228,28-02-2021,Feb,2021,LA,430100,5147067,1508,9608,8923,685,60152,408463,22,630,,,91
20210228,28-02-2021,Feb,2021,MA,581148,4348539,1468,16118,15796,322,30846,494740,25,760,,183,124
20210228,28-02-2021,Feb,2021,MD,382099,2999585,827,7869,7687,182,,9667,24,868,,240,
20210228,28-02-2021,Feb,2021,ME,44634,,142,703,681,22,9476,12800,23,72,,24,8
20210228,28-02-2021,Feb,2021,MI,645550,,0,16508,15522,986,57969,541258,26,841,,195,93
20210228,28-02-2021,Feb,2021,MN,484594,3008703,804,6483,6212,271,23591,470819,27,263,,60,
20210228,28-02-2021,Feb,2021,MO,478224,1857446,274,7919,,,,,29,1172,,229,136
20210228,28-02-2021,Feb,2021,MP,143,17429,0,2,2,,,29,69,,,,
20210228,28-02-2021,Feb,2021,MS,294795,1436186,704,6681,4672,2009,111938,273437,28,492,,114,69
20210228,28-02-2021,Feb,2021,MT,99954,,117,1357,,,4524,96982,30,68,,13,6
20210228,28-02-2021,Feb,2021,NC,858548,,0,11212,9922,1290,109160,,37,1414,795521,348,
20210228,28-02-2021,Feb,2021,ND,99809,304951,29,1472,,,5219,97759,38,21,,3,
20210228,28-02-2021,Feb,2021,NE,200848,764004,167,2082,,,,154909,31,151,,,
20210228,28-02-2021,Feb,2021,NH,75424,576603,258,1170,,,22338,71722,33,87,,,
20210228,28-02-2021,Feb,2021,NJ,789356,9868082,2389,23252,20921,2331,87631,,34,1849,75576,393,229
20210228,28-02-2021,Feb,2021,NM,185132,,244,3716,,,,146013,35,192,,,
20210228,28-02-2021,Feb,2021,NV,293754,1117229,266,4957,,,,,32,491,,115,67
20210228,28-02-2021,Feb,2021,NY,1630445,,7580,38497,,,,,36,5259,146374,1083,728
20210228,28-02-2021,Feb,2021,OH,967422,,1268,17297,14709,2588,137992,909524,39,1149,,316,203
20210228,28-02-2021,Feb,2021,OK,424508,3084829,706,4428,,,,407312,40,484,,150,
20210228,28-02-2021,Feb,2021,OR,155315,,437,2208,,,,,41,177,,35,16
20210228,28-02-2021,Feb,2021,PA,931642,3884586,1945,24021,,,129897,836727,42,1720,,374,211
20210228,28-02-2021,Feb,2021,PR,100297,305972,253,2036,1733,303,7828,90896,72,150,,25,20
20210228,28-02-2021,Feb,2021,RI,126436,668442,343,2514,,,,,44,168,7731,34,19
20210228,28-02-2021,Feb,2021,SC,516823,4510915,1751,8530,7578,952,72616,230793,45,769,,203,97
20210228,28-02-2021,Feb,2021,SD,112427,310122,134,1888,,,12591,108606,46,89,,15,9
20210228,28-02-2021,Feb,2021,TN,775004,,1117,11411,9170,2241,125838,749863,47,1004,,255,134
20210228,28-02-2021,Feb,2021,TX,2644024,,3815,42936,,,356889,2422369,48,5696,,1740,
20210228,28-02-2021,Feb,2021,UT,371235,1535603,465,1935,,,,352303,49,230,,84,
20210228,28-02-2021,Feb,2021,VA,576050,,1736,8552,7334,1218,122118,,51,1323,46935,295,180
20210228,28-02-2021,Feb,2021,VI,2646,45225,0,25,,,,2511,78,,,,
20210228,28-02-2021,Feb,2021,VT,15198,315878,100,204,,,436,12532,50,26,,8,
20210228,28-02-2021,Feb,2021,WA,339773,,951,4956,,,18694,,53,498,,135,58
20210228,28-02-2021,Feb,2021,WI,617367,2626796,481,7014,6412,602,53407,549668,55,290,,73,
20210228,28-02-2021,Feb,2021,WV,131855,,275,2300,1955,345,26530,121797,54,239,,65,34
20210228,28-02-2021,Feb,2021,WY,54394,180826,44,671,,,8318,53132,56,25,,,
20210227,27-02-2021,Feb,2021,AK,55989,,0,290,,,,,2,43,,,5
20210227,27-02-2021,Feb,2021,AL,492683,1900915,834,9930,7787,2143,106647,285130,1,622,,,
20210227,27-02-2021,Feb,2021,AR,319195,2389866,557,5417,4357,1060,67169,309268,5,475,,172,97
20210227,27-02-2021,Feb,2021,AS,0,2140,0,0,,,,,60,,,,
20210227,27-02-2021,Feb,2021,AZ,815707,2986896,1179,15967,14091,1876,55028,,4,1317,116543,415,220
20210227,27-02-2021,Feb,2021,CA,3470877,,5151,51821,,,,,6,5897,,1651,
20210227,27-02-2021,Feb,2021,CO,427462,2167955,1264,5945,5211,734,23529,,8,393,22622,,
20210227,27-02-2021,Feb,2021,CT,279946,,0,7622,6254,1368,18894,,9,451,,,
20210227,27-02-2021,Feb,2021,DC,40478,,194,1010,,,,28842,11,171,,49,26
20210227,27-02-2021,Feb,2021,DE,86517,537607,419,1418,1283,135,4565,,10,159,,22,
20210227,27-02-2021,Feb,2021,FL,1868769,9162962,5316,31280,,,349325,,12,3728,,,
20210227,27-02-2021,Feb,2021,GA,1004187,,3365,17294,15067,2227,187214,,13,2405,,,
20210227,27-02-2021,Feb,2021,GU,7735,109867,1,131,,,209,7564,66,4,,1,1
20210227,27-02-2021,Feb,2021,HI,28270,,104,439,439,,767,,15,30,,3,3
20210227,27-02-2021,Feb,2021,IA,279744,1032263,315,5470,,,,314750,19,181,,43,18
20210227,27-02-2021,Feb,2021,ID,170907,499231,312,1859,1633,226,32255,93975,16,162,,35,
20210227,27-02-2021,Feb,2021,IL,1185447,,1780,22710,20494,2216,,,17,1353,,312,160
20210227,27-02-2021,Feb,2021,IN,660942,2451232,871,12556,12125,431,,,18,800,431515,138,73
20210227,27-02-2021,Feb,2021,KS,293663,960800,0,4735,,,,,20,258,6343,63,29
20210227,27-02-2021,Feb,2021,KY,403947,,1021,4625,4199,426,93918,47525,21,765,,209,87
20210227,27-02-2021,Feb,2021,LA,428592,5116086,0,9587,8906,681,59690,408463,22,651,,,95
20210227,27-02-2021,Feb,2021,MA,579680,4340080,1700,16067,15744,323,30806,494740,25,785,,204,139
20210227,27-02-2021,Feb,2021,MD,381272,2993098,836,7856,7674,182,,9659,24,892,,222,
20210227,27-02-2021,Feb,2021,ME,44492,,197,702,680,22,9434,12798,23,74,,24,8
20210227,27-02-2021,Feb,2021,MI,645550,,1425,16508,15522,986,57969,541258,26,841,,195,93
20210227,27-02-2021,Feb,2021,MN,483790,2999036,812,6475,6204,271,23445,469959,27,263,,60,
20210227,27-02-2021,Feb,2021,MO,477950,1854790,478,7920,,,,,29,1209,,238,150
20210227,27-02-2021,Feb,2021,MP,143,17429,0,2,2,,,29,69,,,,
20210227,27-02-2021,Feb,2021,MS,294091,1436186,549,6669,4667,2002,111460,273437,28,492,,114,69
20210227,27-02-2021,Feb,2021,MT,99837,,224,1356,,,4477,96724,30,68,,13,6
20210227,27-02-2021,Feb,2021,NC,858548,,2643,11212,9922,1290,109160,,37,1414,795521,348,
20210227,27-02-2021,Feb,2021,ND,99780,304810,69,1472,,,5204,97678,38,21,,3,
20210227,27-02-2021,Feb,2021,NE,200681,763406,278,2082,,,,154339,31,154,,,
20210227,27-02-2021,Feb,2021,NH,75166,576446,273,1170,,,22286,71324,33,93,,,
20210227,27-02-2021,Feb,2021,NJ,786967,9868082,4134,23238,20907,2331,87403,,34,1919,75331,404,248
20210227,27-02-2021,Feb,2021,NM,184888,,152,3700,,,,143774,35,227,,,
20210227,27-02-2021,Feb,2021,NV,293488,1115359,459,4957,,,,,32,491,,115,67
20210227,27-02-2021,Feb,2021,NY,1622865,,8141,38407,,,,,36,5445,145672,1121,753
20210227,27-02-2021,Feb,2021,OH,966154,,1774,17237,14660,2577,137684,907410,39,1204,,313,201
20210227,27-02-2021,Feb,2021,OK,423802,3084829,779,4379,,,,406494,40,484,,150,
20210227,27-02-2021,Feb,2021,OR,154878,,324,2206,,,,,41,177,,35,16
20210227,27-02-2021,Feb,2021,PA,929697,3876216,3361,23937,,,129657,836727,42,1785,,386,209
20210227,27-02-2021,Feb,2021,PR,100044,305972,184,2032,1729,303,7782,90738,72,174,,30,19
20210227,27-02-2021,Feb,2021,RI,126093,666805,471,2512,,,,,44,168,7731,34,19
20210227,27-02-2021,Feb,2021,SC,515072,4485388,1777,8498,7546,952,72115,230793,45,865,,221,109
20210227,27-02-2021,Feb,2021,SD,112293,309734,186,1886,,,12549,108497,46,91,,22,10
20210227,27-02-2021,Feb,2021,TN,773887,,1374,11393,9152,2241,125415,748739,47,1038,,251,124
20210227,27-02-2021,Feb,2021,TX,2640209,,11073,42739,,,356150,2417585,48,5912,,1813,
20210227,27-02-2021,Feb,2021,UT,370770,1532559,686,1929,,,,351396,49,252,,89,
20210227,27-02-2021,Feb,2021,VA,574314,,1675,8382,7189,1193,121650,,51,1374,46748,303,185
20210227,27-02-2021,Feb,2021,VI,2646,45225,10,25,,,,2511,78,,,,
20210227,27-02-2021,Feb,2021,VT,15098,315231,135,204,,,431,12436,50,30,,4,
20210227,27-02-2021,Feb,2021,WA,338822,,1169,4956,,,18505,,53,498,,135,59
20210227,27-02-2021,Feb,2021,WI,616886,2623498,868,7014,6412,602,53390,548884,55,304,,89,
20210227,27-02-2021,Feb,2021,WV,131580,,346,2297,1952,345,26482,121797,54,237,,65,37
20210227,27-02-2021,Feb,2021,WY,54350,180826,0,671,,,8306,52998,56,25,,,
20210226,26-02-2021,Feb,2021,AK,55989,,103,290,,,,,2,43,,,5
20210226,26-02-2021,Feb,2021,AL,491849,1896419,739,9869,7734,2135,106620,285130,1,691,,,
20210226,26-02-2021,Feb,2021,AR,318638,2382628,516,5407,4348,1059,66927,308725,5,504,,184,98
20210226,26-02-2021,Feb,2021,AS,0,2140,0,0,,,,,60,,,,
20210226,26-02-2021,Feb,2021,AZ,814528,2980441,1621,15897,14028,1869,54902,,4,1354,116223,419,225
20210226,26-02-2021,Feb,2021,CA,3465726,,5400,51382,,,,,6,6152,,1725,
20210226,26-02-2021,Feb,2021,CO,426198,2162933,1521,5940,5207,733,23339,,8,409,22585,,
20210226,26-02-2021,Feb,2021,CT,279946,,787,7622,6254,1368,18894,,9,451,,,
20210226,26-02-2021,Feb,2021,DC,40284,,162,1009,,,,28757,11,179,,50,24
20210226,26-02-2021,Feb,2021,DE,86098,536182,297,1418,1283,135,4552,,10,156,,26,
20210226,26-02-2021,Feb,2021,FL,1863453,9137648,5783,31162,,,347627,,12,3864,,,
20210226,26-02-2021,Feb,2021,GA,1000822,,3434,17219,15007,2212,186002,,13,2476,,,
20210226,26-02-2021,Feb,2021,GU,7734,109867,4,130,,,209,7564,66,4,,1,1
20210226,26-02-2021,Feb,2021,HI,28166,,78,437,437,,767,,15,30,,3,3
20210226,26-02-2021,Feb,2021,IA,279429,1030990,546,5463,,,,313771,19,196,,46,18
20210226,26-02-2021,Feb,2021,ID,170595,498100,306,1850,1628,222,32162,93679,16,143,,38,
20210226,26-02-2021,Feb,2021,IL,1183667,,2441,22675,20460,2215,,,17,1393,,336,174
20210226,26-02-2021,Feb,2021,IN,660071,2446355,944,12531,12098,433,,,18,781,431198,151,79
20210226,26-02-2021,Feb,2021,KS,293663,960800,826,4735,,,,,20,258,6343,63,29
20210226,26-02-2021,Feb,2021,KY,402926,,1176,4600,4175,425,93538,47391,21,818,,218,105
20210226,26-02-2021,Feb,2021,LA,428592,5116086,903,9587,8906,681,59690,408463,22,651,,,95
20210226,26-02-2021,Feb,2021,MA,577980,4331641,1987,16024,15703,321,30622,494740,25,807,,211,137
20210226,26-02-2021,Feb,2021,MD,380436,2986551,970,7838,7656,182,,9643,24,943,,245,
20210226,26-02-2021,Feb,2021,ME,44295,,178,701,679,22,9343,12794,23,68,,23,9
20210226,26-02-2021,Feb,2021,MI,644125,,1257,16438,15454,984,57700,529080,26,841,,195,93
20210226,26-02-2021,Feb,2021,MN,482978,2993564,1147,6462,6191,271,23328,469149,27,263,,60,
20210226,26-02-2021,Feb,2021,MO,477472,1851725,394,7913,,,,,29,1214,,238,156
20210226,26-02-2021,Feb,2021,MP,143,17429,0,2,2,,,29,69,,,,
20210226,26-02-2021,Feb,2021,MS,293542,1436186,731,6638,4650,1988,111205,273437,28,522,,120,70
20210226,26-02-2021,Feb,2021,MT,99613,,168,1354,,,4089,96362,30,76,,14,7
20210226,26-02-2021,Feb,2021,NC,855905,,2924,11186,9897,1289,108520,,37,1465,795521,367,
20210226,26-02-2021,Feb,2021,ND,99711,304347,90,1472,,,5181,97562,38,21,,2,
20210226,26-02-2021,Feb,2021,NE,200403,762246,297,2078,,,,153937,31,166,,,
20210226,26-02-2021,Feb,2021,NH,74893,575460,325,1167,,,22211,70899,33,95,,,
20210226,26-02-2021,Feb,2021,NJ,782833,9807667,3870,23192,20861,2331,86833,,34,2008,75061,439,270
20210226,26-02-2021,Feb,2021,NM,184736,,656,3685,,,,141833,35,226,,,
20210226,26-02-2021,Feb,2021,NV,293029,1114940,399,4942,,,,,32,509,,118,72
20210226,26-02-2021,Feb,2021,NY,1614724,,8204,38321,,,,,36,5626,144991,1132,771
20210226,26-02-2021,Feb,2021,OH,964380,,1976,17183,14621,2562,136907,904270,39,1235,,308,214
20210226,26-02-2021,Feb,2021,OK,423023,3077988,867,4320,,,,405367,40,526,,150,
20210226,26-02-2021,Feb,2021,OR,154554,,492,2204,,,,,41,181,,40,13
20210226,26-02-2021,Feb,2021,PA,926336,3863935,3346,23937,,,129026,833702,42,1897,,403,218
20210226,26-02-2021,Feb,2021,PR,99860,305972,241,2023,1720,303,7732,90491,72,169,,28,24
20210226,26-02-2021,Feb,2021,RI,125622,665579,437,2502,,,,,44,168,7731,34,19
20210226,26-02-2021,Feb,2021,SC,513295,4453146,1749,8477,7528,949,71598,230793,45,916,,212,113
20210226,26-02-2021,Feb,2021,SD,112107,309181,143,1879,,,12504,108284,46,96,,21,8
20210226,26-02-2021,Feb,2021,TN,772513,,1573,11377,9138,2239,124884,746954,47,1432,,271,134
20210226,26-02-2021,Feb,2021,TX,2629136,,7955,42575,,,353630,2393568,48,6185,,1839,
20210226,26-02-2021,Feb,2021,UT,370084,1529094,651,1907,,,,350198,49,254,,94,
20210226,26-02-2021,Feb,2021,VA,572639,,1657,8197,7037,1160,121100,,51,1481,46568,313,187
20210226,26-02-2021,Feb,2021,VI,2636,45074,13,25,,,,2501,78,,,,
